'name';'lon';'lat';'url'
'Paket Shop DHL Kiosk Sabri Rashid';9.7610595;52.377839;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/kiosk-sabri-rashid/'
'Paketshop DHL Stichweh Textilpfege GmbH';9.69356;52.3763833;'https://www.paket.net/dhl/paketshop/seelze/limmer/stichweh-textilpfege-gmbh/'
'Paket Shop DHL Laden REWE Markt GmbH';9.6937367;52.3934421;'https://www.paket.net/dhl/paketshop/seelze/herrenhausen/rewe-markt-gmbh/'
'Paket Shop von DHL Kiosk Kliukeviciene';9.7551031;52.370208;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/kiosk-kliukeviciene/'
'DHL Paket Shop Combi Verbrauchermarkt';9.7579582;52.3964082;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/list/combi-verbrauchermarkt/'
'Paketshop DHL REWE Markt GmbH';9.7470683;52.3650597;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/rewe-markt-gmbh/'
'Paket Shop von DHL Postfiliale';9.7521862;52.3668056;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/postfiliale/'
'DHL Paket Filiale Kiosk Basil Suleiman';9.6926988;52.3961319;'https://www.paket.net/dhl/paketshop/seelze/herrenhausen/kiosk-basil-suleiman/'
'Paket Shop DHL Geschäft Kiosk Ünal';9.6890443;52.3772819;'https://www.paket.net/dhl/paketshop/seelze/limmer/kiosk-%C3%9Cnal/'
'Paketshop von DHL Ainx Phone';9.7594024;52.3705124;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/ainx-phone/'
'Paket Shop DHL DSC Hannover GmbH';9.708184;52.4065034;'https://www.paket.net/dhl/paketshop/seelze/hainholz/dsc-hannover-gmbh/'
'Paket Shop von DHL Eynihan Kiosk';9.713642;52.3609122;'https://www.paket.net/dhl/paketshop/seelze/bornum/eynihan-kiosk/'
'Paket Shop von DHL Hannoverstore 24 GmbH';9.7480432;52.3631072;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/hannoverstore-24-gmbh/'
'DHL Paket Shop Pressecentrum Ritter im Real Markt';9.6986995;52.3662225;'https://www.paket.net/dhl/paketshop/seelze/limmer/pressecentrum-ritter-im-real-markt/'
'Paket Shop von DHL Vollgut Dimis Getränkeshop';9.764232;52.3959725;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/list/vollgut-dimis-getraenkeshop/'
'DHL Paket Shop Kaufland';9.7113665;52.4086196;'https://www.paket.net/dhl/paketshop/seelze/hainholz/kaufland/'
'Paket Shop von DHL Frische Ecke';9.6850146;52.3796639;'https://www.paket.net/dhl/paketshop/seelze/limmer/frische-ecke/'
'DHL Paketshop Krausenkiosk';9.7524972;52.3630691;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/krausenkiosk/'
'DHL Paket Geschäft Millenium Kiosk';9.6850444;52.3771385;'https://www.paket.net/dhl/paketshop/seelze/limmer/millenium-kiosk/'
'Paketshop von DHL Kiosk';9.7198373;52.3580192;'https://www.paket.net/dhl/paketshop/seelze/ricklingen/kiosk/'
'DHL Paket Geschäft Die Reinigung';9.7562067;52.3641919;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/die-reinigung/'
'DHL Paket Shop REWE Markt GmbH';9.7155975;52.3581832;'https://www.paket.net/dhl/paketshop/seelze/ricklingen/rewe-markt-gmbh/'
'Paket Shop DHL Filiale Postbank Filiale';9.7535825;52.3621226;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/postbank-filiale/'
'DHL Paket Shop Köschk Tabak & Presse Shop';9.6841928;52.3938413;'https://www.paket.net/dhl/paketshop/seelze/herrenhausen/koeschk-tabak-und-presse-shop/'
'DHL Paketshop Kiosk Serhad';9.6834067;52.3934764;'https://www.paket.net/dhl/paketshop/seelze/herrenhausen/kiosk-serhad/'
'Paketshop DHL Kiosk Abdi';9.751449;52.3592345;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/kiosk-abdi/'
'DHL Paket Filiale MBA GmbH';9.7540272;52.3599014;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/mba-gmbh/'
'Paketshop DHL Kiosk List';9.7714666;52.3978034;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/list/kiosk-list/'
'DHL Paket Laden Quelle-Tiefpreismarkt';9.7505901;52.4117066;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/vahrenwald/quelle-tiefpreismarkt/'
'DHL Paketshop Autohaus Többen GmbH';9.7048103;52.4125093;'https://www.paket.net/dhl/paketshop/seelze/hainholz/autohaus-toebben-gmbh/'
'Paketshop von DHL Aetka Vodafone';9.6784523;52.3957853;'https://www.paket.net/dhl/paketshop/seelze/leinhausen/aetka-vodafone/'
'Paket Shop DHL Filiale Rohmeyer Tabakwaren Getränke Lotto';9.762509;52.3608646;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/rohmeyer-tabakwaren-getraenke-lotto/'
'DHL Paket Laden Wucherpfennig GmbH E-Center';9.7652517;52.3619942;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/wucherpfennig-gmbh-e-center/'
'Paket Shop DHL Laden Kiosk Zeitschriften Vazirian';9.7740016;52.4000687;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/list/kiosk-zeitschriften-vazirian/'
'Paket Shop DHL Filiale Kiosk Nafkosch';9.7222402;52.3517962;'https://www.paket.net/dhl/paketshop/seelze/ricklingen/kiosk-nafkosch/'
'Paketshop von DHL so, so & so Kioskbetriebe';9.7612964;52.3586169;'https://www.paket.net/dhl/paketshop/ronnenberg/bult/so-so-und-so-kioskbetriebe/'
'Paket Shop DHL Geschäft Das Lädchen';9.757689;52.356783;'https://www.paket.net/dhl/paketshop/ronnenberg/waldhausen/das-laedchen/'
'Paket Shop DHL ConBox GmbH';9.717003;52.3514754;'https://www.paket.net/dhl/paketshop/seelze/ricklingen/conbox-gmbh/'
'Paket Shop DHL Kiosk Simsek';9.7637847;52.3415607;'https://www.paket.net/dhl/paketshop/ronnenberg/waldhausen/kiosk-simsek/'
'Paket Shop DHL Filiale Kiosk';9.6706592;52.3851963;'https://www.paket.net/dhl/paketshop/seelze/ahlem-kreis-hannover/kiosk/'
'DHL Paket Shop Das kleine Lädchen';9.6742901;52.3982007;'https://www.paket.net/dhl/paketshop/seelze/leinhausen/das-kleine-laedchen/'
'Paket Shop DHL Filiale Kiosk Mukul';9.7780669;52.4005562;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/list/kiosk-mukul/'
'DHL Paket Filiale toom Baumarkt GmbH';9.7284737;52.4198621;'https://www.paket.net/dhl/paketshop/seelze/vahrenwald/toom-baumarkt-gmbh/'
'Paket Shop DHL Geschäft Kiosk Kaur';9.6672227;52.3826194;'https://www.paket.net/dhl/paketshop/seelze/ahlem-kreis-hannover/kiosk-kaur/'
'Paketshop DHL Postfiliale im Einzelhandel';9.7845621;52.372266;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/kleefeld/postfiliale-im-einzelhandel/'
'Paket Shop DHL Laden Sara''s Cafe Bar';9.6696123;52.3997532;'https://www.paket.net/dhl/paketshop/seelze/leinhausen/saras-cafe-bar/'
'DHL Paketshop all in one game & handy shop';9.7245245;52.3462483;'https://www.paket.net/dhl/paketshop/ronnenberg/ricklingen/all-in-one-game-und-handy-shop/'
'Paket Shop DHL Jonas KG - Im Kaufland Hannover Bornum';9.6928235;52.3521542;'https://www.paket.net/dhl/paketshop/seelze/bornum/jonas-kg--im-kaufland-hannover-bornum/'
'DHL Paket Shop REWE Markt GmbH';9.6785756;52.359594;'https://www.paket.net/dhl/paketshop/seelze/badenstedt/rewe-markt-gmbh/'
'DHL Paket Laden Tabak - Lotto-Toto';9.6734945;52.3634385;'https://www.paket.net/dhl/paketshop/seelze/badenstedt/tabak--lotto-toto/'
'DHL Paket Shop Kiosk MKS';9.7604079;52.4175469;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/vahrenwald/kiosk-mks/'
'DHL Paket Filiale Restore Hannover';9.6640471;52.3782664;'https://www.paket.net/dhl/paketshop/seelze/ahlem-kreis-hannover/restore-hannover/'
'Paketshop DHL Wucherpfennig GmbH';9.7174731;52.3454672;'https://www.paket.net/dhl/paketshop/ronnenberg/ricklingen/wucherpfennig-gmbh/'
'DHL Paket Shop Postbank Filiale';9.7174732;52.3454667;'https://www.paket.net/dhl/paketshop/ronnenberg/ricklingen/postbank-filiale/'
'DHL Paket Geschäft REWE Klaus-Dieter Scholz OHG';9.694359;52.4186566;'https://www.paket.net/dhl/paketshop/seelze/vinnhorst/rewe-klaus-dieter-scholz-ohg/'
'Paket Shop DHL First Class Kiosk Turan';9.724982;52.3446143;'https://www.paket.net/dhl/paketshop/ronnenberg/ricklingen/first-class-kiosk-turan/'
'Paket Shop DHL Postfiliale im Einzelhandel';9.6909256;52.4183933;'https://www.paket.net/dhl/paketshop/seelze/vinnhorst/postfiliale-im-einzelhandel/'
'Paketshop von DHL REWE Markt GmbH';9.7652333;52.417635;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/vahrenwald/rewe-markt-gmbh/'
'Paket Shop DHL Laden Kiosk Brimami';9.7913039;52.3741977;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/kleefeld/kiosk-brimami/'
'DHL Paket Filiale MiBra-Shop';9.6944184;52.4200625;'https://www.paket.net/dhl/paketshop/seelze/vinnhorst/mibra-shop/'
'Paket Shop von DHL Toto-Lotto';9.6772999;52.4124627;'https://www.paket.net/dhl/paketshop/seelze/stoecken/toto-lotto/'
'DHL Paketshop Kiosk Murad Elias';9.7255217;52.4258292;'https://www.paket.net/dhl/paketshop/seelze/vinnhorst/kiosk-murad-elias/'
'DHL Paket Laden Lotto';9.6603138;52.3767031;'https://www.paket.net/dhl/paketshop/seelze/ahlem-kreis-hannover/lotto/'
'DHL Paketshop MiBra-Shop';9.7661083;52.418886;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/vahrenwald/mibra-shop/'
'Paket Shop DHL Wucherpfennig GmbH';9.6809287;52.4157484;'https://www.paket.net/dhl/paketshop/seelze/stoecken/wucherpfennig-gmbh/'
'Paket Shop DHL Der kleine Laden';9.7043616;52.3444046;'https://www.paket.net/dhl/paketshop/seelze/ricklingen/der-kleine-laden/'
'Paketshop DHL PC-Nothilfe Sadraei';9.7953672;52.3765945;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/kleefeld/pc-nothilfe-sadraei/'
'Paketshop von DHL "Die Wunderschere"';9.7091634;52.3432764;'https://www.paket.net/dhl/paketshop/seelze/ricklingen/%22die-wunderschere%22/'
'Paket Shop DHL Filiale Kiosk Ates';9.7173521;52.3422669;'https://www.paket.net/dhl/paketshop/ronnenberg/ricklingen/kiosk-ates/'
'Paketshop von DHL Kiosk Podbi';9.7906028;52.4025542;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/bothfeld/kiosk-podbi/'
'DHL Paket Filiale Bäckerei Krause e.K.';9.7146113;52.3419028;'https://www.paket.net/dhl/paketshop/ronnenberg/ricklingen/baeckerei-krause-e-k-/'
'Paket Shop DHL Geschäft REISEBÜRO FLAMINGO TRAVEL';9.778498;52.4148856;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/bothfeld/reiseb%C3%9Cro-flamingo-travel/'
'Paket Shop DHL Filiale Toto Lotto Badenstedt';9.6717684;52.355844;'https://www.paket.net/dhl/paketshop/seelze/badenstedt/toto-lotto-badenstedt/'
'DHL Paket Shop Lotto';9.7733304;52.3505422;'https://www.paket.net/dhl/paketshop/ronnenberg/waldheim/lotto/'
'DHL Paketshop FRElektronik';9.762432;52.3455088;'https://www.paket.net/dhl/paketshop/ronnenberg/waldhausen/frelektronik/'
'Paket Shop DHL Kiosk - Zeitschriften';9.7720639;52.4200185;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/bothfeld/kiosk--zeitschriften/'
'DHL Paketshop Schreibwaren Demirezen';9.670453;52.3547585;'https://www.paket.net/dhl/paketshop/seelze/badenstedt/schreibwaren-demirezen/'
'Paket Shop DHL Filiale WOLSDORFF';9.7162107;52.4300735;'https://www.paket.net/dhl/paketshop/seelze/vinnhorst/wolsdorff/'
'Paket Shop DHL VIKOLAtours Maurer & Ostrov GbR';9.7015692;52.3410431;'https://www.paket.net/dhl/paketshop/seelze/ricklingen/vikolatours-maurer-und-ostrov-gbr/'
'DHL Paket Geschäft Postfiliale im Einzelhandel';9.6639899;52.4102562;'https://www.paket.net/dhl/paketshop/seelze/stoecken/postfiliale-im-einzelhandel/'
'Paketshop DHL Kiebitzmarkt Langenhagen';9.717547;52.4305897;'https://www.paket.net/dhl/paketshop/seelze/vinnhorst/kiebitzmarkt-langenhagen/'
'DHL Paketshop Postbank Filiale';9.799052;52.4031684;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/bothfeld/postbank-filiale/'
'DHL Paket Filiale Kiosk Klejmann';9.6867901;52.3432824;'https://www.paket.net/dhl/paketshop/seelze/bornum/kiosk-klejmann/'
'DHL Paket Geschäft Base/Vodafone';9.6922639;52.3405849;'https://www.paket.net/dhl/paketshop/seelze/bornum/basevodafone/'
'Paket Shop DHL Kiosk Cicek';9.8003;52.4069344;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/bothfeld/kiosk-cicek/'
'Paketshop DHL Postbank Filiale';9.8114346;52.3890225;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/gross-buchholz/postbank-filiale/'
'DHL Paket Shop Wucherpfennig GmbH';9.766547;52.3385846;'https://www.paket.net/dhl/paketshop/ronnenberg/doehren/wucherpfennig-gmbh/'
'DHL Paketshop Stichweg Textilreinigung GmbH';9.8018235;52.409044;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/bothfeld/stichweg-textilreinigung-gmbh/'
'Paketshop DHL Schreibwaren Tunay';9.7614056;52.3363766;'https://www.paket.net/dhl/paketshop/ronnenberg/doehren/schreibwaren-tunay/'
'DHL Paket Geschäft Shop 68';9.7801132;52.3430307;'https://www.paket.net/dhl/paketshop/ronnenberg/waldheim/shop-68/'
'Paket Shop DHL Wucherpfennig GmbH';9.813117;52.3878871;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/gross-buchholz/wucherpfennig-gmbh/'
'Paket Shop DHL Kiosk Drews';9.8132378;52.3800798;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/gross-buchholz/kiosk-drews/'
'DHL Paket Laden Stichweh Textilreinigung';9.7689934;52.338262;'https://www.paket.net/dhl/paketshop/ronnenberg/doehren/stichweh-textilreinigung/'
'Paketshop von DHL Kiosk Lührs';9.7478274;52.4360394;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/godshorn/kiosk-luehrs/'
'Paketshop von DHL Schreibwaren Kaya';9.7686321;52.3376846;'https://www.paket.net/dhl/paketshop/ronnenberg/doehren/schreibwaren-kaya/'
'Paket Shop DHL Geschäft Pinar Tepe';9.668984;52.3444894;'https://www.paket.net/dhl/paketshop/seelze/empelde/pinar-tepe/'
'Paket Shop DHL LEO Tankstelle';9.6529981;52.4130586;'https://www.paket.net/dhl/paketshop/seelze/stoecken/leo-tankstelle/'
'DHL Paket Laden Kiosk Aksakal';9.7315125;52.4384782;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/godshorn/kiosk-aksakal/'
'Paket Shop DHL Geschäft Postfiliale im Einzelhandel';9.7417396;52.4389216;'https://www.paket.net/dhl/paketshop/seelze/godshorn/postfiliale-im-einzelhandel/'
'Paket Shop DHL Filiale M&Z Schreibwaren-Lottoannahme';9.6377703;52.3972052;'https://www.paket.net/dhl/paketshop/seelze/letter/mundz-schreibwaren-lottoannahme/'
'Paketshop DHL Postbank Filiale';9.7392477;52.4399227;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/godshorn/postbank-filiale/'
'Paket Shop von DHL REWE Markt GmbH';9.6684693;52.3407812;'https://www.paket.net/dhl/paketshop/seelze/empelde/rewe-markt-gmbh/'
'Paketshop DHL Skriptum';9.7990547;52.4201319;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/bothfeld/skriptum/'
'DHL Paket Shop REWE Markt GmbH';9.7736697;52.3353433;'https://www.paket.net/dhl/paketshop/ronnenberg/doehren/rewe-markt-gmbh/'
'Paketshop DHL Bäckerei Die Drei';9.8039842;52.4169469;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/bothfeld/baeckerei-die-drei/'
'Paket Shop DHL Laden Rewe/Lebensmittel';9.7049587;52.3287241;'https://www.paket.net/dhl/paketshop/ronnenberg/wettbergen/rewelebensmittel/'
'Paket Shop DHL Laden Postfiliale im Einzelhandel';9.7264512;52.325974;'https://www.paket.net/dhl/paketshop/ronnenberg/devese/postfiliale-im-einzelhandel/'
'DHL Paket Filiale Contail GmbH';9.691143;52.328895;'https://www.paket.net/dhl/paketshop/seelze/wettbergen/contail-gmbh/'
'Paket Shop DHL Laden ITALY FLAIR E-SMOKERS';9.7745587;52.3308933;'https://www.paket.net/dhl/paketshop/ronnenberg/wuelfel/italy-flair-e-smokers/'
'Paket Shop von DHL Express Änderung Schneiderei SA';9.684893;52.3271988;'https://www.paket.net/dhl/paketshop/seelze/wettbergen/express-%C3%84nderung-schneiderei-sa/'
'DHL Paket Shop Kiosk Luise';9.8296852;52.3877286;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/gross-buchholz/kiosk-luise/'
'DHL Paket Shop Kiosk Ibrahim';9.7400198;52.4473388;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/kraehenwinkel/kiosk-ibrahim/'
'DHL Paketshop Kiosk Demiray';9.7409753;52.4489281;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/kraehenwinkel/kiosk-demiray/'
'DHL Paket Laden Lotto';9.8267106;52.3611528;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/kirchrode/lotto/'
'DHL Paketshop Postagentur Misburg';9.8339941;52.3866933;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/gross-buchholz/postagentur-misburg/'
'Paketshop von DHL Kiosk Amsterdam';9.832174;52.3972757;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/gross-buchholz/kiosk-amsterdam/'
'Paket Shop DHL REWE Dimitrij Herhold OHG';9.7876167;52.3303928;'https://www.paket.net/dhl/paketshop/ronnenberg/mittelfeld/rewe-dimitrij-herhold-ohg/'
'DHL Paket Filiale Vollgut Getränke Fachmart Waldhoff GmbH Höxter-Kassel-Erfurt';9.8012247;52.4320067;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/isernhagen-sued/vollgut-getraenke-fachmart-waldhoff-gmbh-hoexter-kassel-erfurt/'
'DHL Paket Geschäft CENTIK';9.7981703;52.3342283;'https://www.paket.net/dhl/paketshop/ronnenberg/mittelfeld/centik/'
'Paket Shop von DHL Aral Tankstelle';9.8260362;52.4145227;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/lahe/aral-tankstelle/'
'DHL Paketshop Kiosk Cölükoglu';9.6453895;52.4313397;'https://www.paket.net/dhl/paketshop/seelze/stoecken/kiosk-coeluekoglu/'
'DHL Paket Geschäft Tabakwaren Niemeyer im Real Markt';9.7226816;52.3158863;'https://www.paket.net/dhl/paketshop/ronnenberg/devese/tabakwaren-niemeyer-im-real-markt/'
'DHL Paket Geschäft PAPER MOON';9.8028716;52.435224;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/isernhagen-sued/paper-moon/'
'Paket Shop von DHL REWE Markt GmbH';9.8205154;52.3462587;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/bemerode/rewe-markt-gmbh/'
'Paket Shop DHL Filiale JET Tankstelle';9.7925277;52.3270955;'https://www.paket.net/dhl/paketshop/ronnenberg/mittelfeld/jet-tankstelle/'
'Paket Shop von DHL Q 1';9.7836143;52.3218471;'https://www.paket.net/dhl/paketshop/ronnenberg/wuelfel/q-1/'
'Paketshop DHL Tankstelle Burhan';9.6098948;52.3920207;'https://www.paket.net/dhl/paketshop/seelze/seelze/tankstelle-burhan/'
'Paket Shop DHL Laden Schwarz Drogeriemarkt';9.8281825;52.3470147;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/bemerode/schwarz-drogeriemarkt/'
'Paket Shop DHL Laden Zeitschriften / Lotto-Toto';9.6669207;52.4472297;'https://www.paket.net/dhl/paketshop/seelze/engelbostel/zeitschriften-lotto-toto/'
'Paket Shop DHL Stein Euronics electronic shop';9.6107375;52.405366;'https://www.paket.net/dhl/paketshop/seelze/marienwerder/stein-euronics-electronic-shop/'
'DHL Paket Laden Vollgut Getränkemarkt';9.8266304;52.3415299;'https://www.paket.net/dhl/paketshop/sehnde/bemerode/vollgut-getraenkemarkt/'
'Paket Shop DHL Filiale Lotto/ Toto';9.7432754;52.4604563;'https://www.paket.net/dhl/paketshop/wedemark/kraehenwinkel/lotto-toto/'
'Paketshop DHL Tabakshop/Lotto';9.7955125;52.3199981;'https://www.paket.net/dhl/paketshop/ronnenberg/mittelfeld/tabakshoplotto/'
'DHL Paket Laden WOLSDORFF';9.8360802;52.4239492;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/lahe/wolsdorff/'
'Paket Shop von DHL Kleeblatt';9.8537449;52.3907926;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/gross-buchholz/kleeblatt/'
'Paket Shop von DHL Staples';9.8362095;52.4243512;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/lahe/staples/'
'Paket Shop von DHL Postfiliale im Einzelhandel';9.6571695;52.3189158;'https://www.paket.net/dhl/paketshop/seelze/ronnenberg/postfiliale-im-einzelhandel/'
